Year,Month,Data,mm,SLR
1924,5,26,2481,-64
1924,5,27,2417,74
1924,5,28,2491,48
1924,5,29,2539,-28
1924,5,30,2511,-53
1924,5,31,2458,-11
1924,6,1,2447,18
1924,6,2,2465,-5
1924,6,3,2460,24
1924,6,4,2484,1
1924,6,5,2485,-8
1924,6,6,2477,26
1924,6,7,2503,-32
1924,6,8,2471,-1
1924,6,9,2470,-14
1924,6,10,2456,-52
1924,6,11,2404,17
1924,6,12,2421,39
1924,6,13,2460,81
1924,6,14,2541,73
1924,6,15,2614,-66
1924,6,16,2548,-76
1924,6,17,2472,20
1924,6,18,2492,-6
1924,6,19,2486,2
1924,6,20,2488,34
1924,6,21,2522,21
1924,6,22,2543,-34
1924,6,23,2509,4
1924,6,24,2513,30
1924,6,25,2543,-24
1924,6,26,2519,-29
1924,6,27,2490,9
1924,6,28,2499,43
1924,6,29,2542,-38
1924,6,30,2504,-51
1924,7,1,2453,-2
1924,7,2,2451,-19
1924,7,3,2432,-8
1924,7,4,2424,-25
1924,7,5,2399,-4
1924,7,6,2395,-11
1924,7,7,2384,21
1924,7,8,2405,27
1924,7,9,2432,16
1924,7,10,2448,-9
1924,7,11,2439,-15
1924,7,12,2424,63
1924,7,13,2487,37
1924,7,14,2524,-32
1924,7,15,2492,-1
1924,7,16,2491,85
1924,7,17,2576,-5
1924,7,18,2571,-82
1924,7,19,2489,-29
1924,7,20,2460,5
1924,7,21,2465,-10
1924,7,22,2455,-5
1924,7,23,2450,35
1924,7,24,2485,65
1924,7,25,2550,-27
1924,7,26,2523,-88
1924,7,27,2435,-24
1924,7,28,2411,50
1924,7,29,2461,47
1924,7,30,2508,25
1924,7,31,2533,-7
1924,8,1,2526,-50
1924,8,2,2476,-65
1924,8,3,2411,-52
1924,8,4,2359,33
1924,8,5,2392,113
1924,8,6,2505,35
1924,8,7,2540,-56
1924,8,8,2484,5
1924,8,9,2489,0
1924,8,10,2489,-42
1924,8,11,2447,17
1924,8,12,2464,21
1924,8,13,2485,1
1924,8,14,2486,-21
1924,8,15,2465,14
1924,8,16,2479,57
1924,8,17,2536,-4
1924,8,18,2532,-70
1924,8,19,2462,-12
1924,8,20,2450,55
1924,8,21,2505,30
1924,8,22,2535,25
1924,8,23,2560,-20
1924,8,24,2540,1
1924,8,25,2541,82
1924,8,26,2623,-146
1924,8,27,2477,6
1924,8,28,2483,5
1924,8,29,2488,-19
1924,8,30,2469,54
1924,8,31,2523,54
1924,9,1,2577,12
1924,9,2,2589,-9
1924,9,3,2580,44
1924,9,4,2624,-26
1924,9,5,2598,-18
1924,9,6,2580,-76
1924,9,7,2504,-44
1924,9,8,2460,69
1924,9,9,2529,96
1924,9,10,2625,-139
1924,9,11,2486,-95
1924,9,12,2391,16
1924,9,13,2407,8
1924,9,14,2415,-18
1924,9,15,2397,-19
1924,9,16,2378,87
1924,9,17,2465,93
1924,9,18,2558,-90
1924,9,19,2468,-70
1924,9,20,2398,15
1924,9,21,2413,67
1924,9,22,2480,28
1924,9,23,2508,-66
1924,9,24,2442,-60
1924,9,25,2382,2
1924,9,26,2384,-23
1924,9,27,2361,-26
1924,9,28,2335,99
1924,9,29,2434,124
1924,9,30,2558,-58
1924,10,1,2500,-113
1924,10,2,2387,31
1924,10,3,2418,-20
1924,10,4,2398,17
1924,10,5,2415,14
1924,10,6,2429,-16
1924,10,7,2413,45
1924,10,8,2458,74
1924,10,9,2532,84
1924,10,10,2616,-71
1924,10,11,2545,4
1924,10,12,2549,44
1924,10,13,2593,1
1924,10,14,2594,-26
1924,10,15,2568,-41
1924,10,16,2527,-65
1924,10,17,2462,-90
1924,10,18,2372,54
1924,10,19,2426,68
1924,10,20,2494,-36
1924,10,21,2458,0
1924,10,22,2458,-44
1924,10,23,2414,-43
1924,10,24,2371,11
1924,10,25,2382,6
1924,10,26,2388,132
1924,10,27,2520,48
1924,10,28,2568,54
1924,10,29,2622,-42
1924,10,30,2580,-101
1924,10,31,2479,-37
1924,11,1,2442,47
1924,11,2,2489,-17
1924,11,3,2472,9
1924,11,4,2481,-6
1924,11,5,2475,-26
1924,11,6,2449,15
1924,11,7,2464,-63
1924,11,8,2401,-24
1924,11,9,2377,64
1924,11,10,2441,-13
1924,11,11,2428,27
1924,11,12,2455,-68
1924,11,13,2387,74
1924,11,14,2461,56
1924,11,15,2517,19
1924,11,16,2536,-240
1924,11,17,2296,25
1924,11,18,2321,169
1924,11,19,2490,-86
1924,11,20,2404,53
1924,11,21,2457,157
1924,11,22,2614,124
1924,11,23,2738,-195
1924,11,24,2543,-114
1924,11,25,2429,-89
1924,11,26,2340,6
1924,11,27,2346,57
1924,11,28,2403,114
1924,11,29,2517,18
1924,11,30,2535,-72
1924,12,1,2463,-63
1924,12,2,2400,-100
1924,12,3,2300,36
1924,12,4,2336,-5
1924,12,5,2331,111
1924,12,6,2442,19
1924,12,7,2461,64
1924,12,8,2525,-42
1924,12,9,2483,-234
1924,12,10,2249,114
1924,12,11,2363,134
1924,12,12,2497,153
1924,12,13,2650,-175
1924,12,14,2475,-394
1924,12,15,2081,69
1924,12,16,2150,233
1924,12,17,2383,25
1924,12,18,2408,60
1924,12,19,2468,-96
1924,12,20,2372,-299
1924,12,21,2073,141
1924,12,22,2214,146
1924,12,23,2360,106
1924,12,24,2466,-42
1924,12,25,2424,-145
1924,12,26,2279,-59
1924,12,27,2220,59
1924,12,28,2279,26
1924,12,29,2305,31
1924,12,30,2336,47
1924,12,31,2383,-50
1925,1,1,2333,70
1925,1,2,2403,149
1925,1,3,2552,-50
1925,1,4,2502,-107
1925,1,5,2395,62
1925,1,6,2457,126
1925,1,7,2583,-56
1925,1,8,2527,-157
1925,1,9,2370,19
1925,1,10,2389,53
1925,1,11,2442,127
1925,1,12,2569,3
1925,1,13,2572,-288
1925,1,14,2284,-138
1925,1,15,2146,162
1925,1,16,2308,143
1925,1,17,2451,14
1925,1,18,2465,-78
1925,1,19,2387,167
1925,1,20,2554,92
1925,1,21,2646,-273
1925,1,22,2373,-161
1925,1,23,2212,42
1925,1,24,2254,127
1925,1,25,2381,95
1925,1,26,2476,23
1925,1,27,2499,12
1925,1,28,2511,61
1925,1,29,2572,-48
1925,1,30,2524,-376
1925,1,31,2148,184
1925,2,1,2332,176
1925,2,2,2508,17
1925,2,3,2525,53
1925,2,4,2578,33
1925,2,5,2611,-90
1925,2,6,2521,-109
1925,2,7,2412,-42
1925,2,8,2370,34
1925,2,9,2404,11
1925,2,10,2415,36
1925,2,11,2451,155
1925,2,12,2606,-158
1925,2,13,2448,-182
1925,2,14,2266,92
1925,2,15,2358,11
1925,2,16,2369,19
1925,2,17,2388,-61
1925,2,18,2327,-24
1925,2,19,2303,37
1925,2,20,2340,-24
1925,2,21,2316,-8
1925,2,22,2308,50
1925,2,23,2358,72
1925,2,24,2430,133
1925,2,25,2563,-87
1925,2,26,2476,-572
1925,2,27,1904,-20
1925,2,28,1884,427
1925,3,1,2311,83
1925,3,2,2394,-185
1925,3,3,2209,60
1925,3,4,2269,70
1925,3,5,2339,69
1925,3,6,2408,-60
1925,3,7,2348,59
1925,3,8,2407,-27
1925,3,9,2380,-47
1925,3,10,2333,78
1925,3,11,2411,-82
1925,3,12,2329,-28
1925,3,13,2301,83
1925,3,14,2384,-51
1925,3,15,2333,-102
1925,3,16,2231,40
1925,3,17,2271,61
1925,3,18,2332,90
1925,3,19,2422,-82
1925,3,20,2340,-103
1925,3,21,2237,68
1925,3,22,2305,-29
1925,3,23,2276,34
1925,3,24,2310,48
1925,3,25,2358,28
1925,3,26,2386,82
1925,3,27,2468,99
1925,3,28,2567,80
1925,3,29,2647,-26
1925,3,30,2621,-95
1925,3,31,2526,-12
1925,4,1,2514,-27
1925,4,2,2487,-28
1925,4,3,2459,-67
1925,4,4,2392,-87
1925,4,5,2305,-66
1925,4,6,2239,30
1925,4,7,2269,16
1925,4,8,2285,37
1925,4,9,2322,35
1925,4,10,2357,110
1925,4,11,2467,77
1925,4,12,2544,-108
1925,4,13,2436,-69
1925,4,14,2367,7
1925,4,15,2374,-24
1925,4,16,2350,-21
1925,4,17,2329,32
1925,4,18,2361,140
1925,4,19,2501,187
1925,4,20,2688,-113
1925,4,21,2575,-111
1925,4,22,2464,43
1925,4,23,2507,-33
1925,4,24,2474,-14
1925,4,25,2460,-7
1925,4,26,2453,47
1925,4,27,2500,-20
1925,4,28,2480,74
1925,4,29,2554,136
1925,4,30,2690,-49
1925,5,1,2641,-54
1925,5,2,2587,-45
1925,5,3,2542,17
1925,5,4,2559,37
1925,5,5,2596,-119
1925,5,6,2477,-71
1925,5,7,2406,-4
1925,5,8,2402,-9
1925,5,9,2393,-16
1925,5,10,2377,-6
1925,5,11,2371,-9
1925,5,12,2362,50
1925,5,13,2412,73
1925,5,14,2485,10
1925,5,15,2495,-88
1925,5,16,2407,18
1925,5,17,2425,-5
1925,5,18,2420,-5
1925,5,19,2415,0
1925,5,20,2415,39
1925,5,21,2454,-7
1925,5,22,2447,30
1925,5,23,2477,94
1925,5,24,2571,57
1925,5,25,2628,-91
1925,5,26,2537,-114
1925,5,27,2423,-17
1925,5,28,2406,25
1925,5,29,2431,52
1925,5,30,2483,47
1925,5,31,2530,-24
1925,6,1,2506,-49
1925,6,2,2457,-21
1925,6,3,2436,-27
1925,6,4,2409,7
1925,6,5,2416,50
1925,6,6,2466,65
1925,6,7,2531,-9
1925,6,8,2522,13
1925,6,9,2535,5
1925,6,10,2540,-74
1925,6,11,2466,-60
1925,6,12,2406,-4
1925,6,13,2402,7
1925,6,14,2409,33
1925,6,15,2442,80
1925,6,16,2522,-14
1925,6,17,2508,29
1925,6,18,2537,26
1925,6,19,2563,-2
1925,6,20,2561,-15
1925,6,21,2546,-29
1925,6,22,2517,-16
1925,6,23,2501,-52
1925,6,24,2449,48
1925,6,25,2497,-12
1925,6,26,2485,-66
1925,6,27,2419,-16
1925,6,28,2403,-41
1925,6,29,2362,-1
1925,6,30,2361,-5
1925,7,1,2356,71
1925,7,2,2427,43
1925,7,3,2470,-25
1925,7,4,2445,-6
1925,7,5,2439,-47
1925,7,6,2392,16
1925,7,7,2408,44
1925,7,8,2452,-27
1925,7,9,2425,16
1925,7,10,2441,45
1925,7,11,2486,46
1925,7,12,2532,8
1925,7,13,2540,-44
1925,7,14,2496,-34
1925,7,15,2462,36
1925,7,16,2498,87
1925,7,17,2585,-36
1925,7,18,2549,-87
1925,7,19,2462,-35
1925,7,20,2427,16
1925,7,21,2443,34
1925,7,22,2477,-9
1925,7,23,2468,-41
1925,7,24,2427,0
1925,7,25,2427,55
1925,7,26,2482,81
1925,7,27,2563,6
1925,7,28,2569,-39
1925,7,29,2530,-75
1925,7,30,2455,-42
1925,7,31,2413,87
1925,8,1,2500,-27
1925,8,2,2473,-52
1925,8,3,2421,-25
1925,8,4,2396,-1
1925,8,5,2395,68
1925,8,6,2463,75
1925,8,7,2538,13
1925,8,8,2551,-9
1925,8,9,2542,15
1925,8,10,2557,-21
1925,8,11,2536,-35
1925,8,12,2501,57
1925,8,13,2558,33
1925,8,14,2591,-86
1925,8,15,2505,-56
1925,8,16,2449,-2
1925,8,17,2447,10
1925,8,18,2457,53
1925,8,19,2510,43
1925,8,20,2553,-33
1925,8,21,2520,-59
1925,8,22,2461,-81
1925,8,23,2380,-35
1925,8,24,2345,-2
1925,8,25,2343,26
1925,8,26,2369,119
1925,8,27,2488,-6
1925,8,28,2482,-67
1925,8,29,2415,-1
1925,8,30,2414,40
1925,8,31,2454,54
1925,9,1,2508,-1
1925,9,2,2507,6
1925,9,3,2513,46
1925,9,4,2559,0
1925,9,5,2559,-52
1925,9,6,2507,-9
1925,9,7,2498,23
1925,9,8,2521,-12
1925,9,9,2509,-16
1925,9,10,2493,-21
1925,9,11,2472,-24
1925,9,12,2448,57
1925,9,13,2505,16
1925,9,14,2521,-30
1925,9,15,2491,85
1925,9,16,2576,43
1925,9,17,2619,-35
1925,9,18,2584,-27
1925,9,19,2557,19
1925,9,20,2576,-5
1925,9,21,2571,-94
1925,9,22,2477,-34
1925,9,23,2443,53
1925,9,24,2496,-59
1925,9,25,2437,-97
1925,9,26,2340,18
1925,9,27,2358,2
1925,9,28,2360,73
1925,9,29,2433,21
1925,9,30,2454,-50
1925,10,1,2404,22
1925,10,2,2426,65
1925,10,3,2491,87
1925,10,4,2578,72
1925,10,5,2650,-82
1925,10,6,2568,-114
1925,10,7,2454,-15
1925,10,8,2439,155
1925,10,9,2594,-19
1925,10,10,2575,-298
1925,10,11,2277,71
1925,10,12,2348,108
1925,10,13,2456,-3
1925,10,14,2453,82
1925,10,15,2535,27
1925,10,16,2562,-16
1925,10,17,2546,-86
1925,10,18,2460,40
1925,10,19,2500,-53
1925,10,20,2447,-54
1925,10,21,2393,149
1925,10,22,2542,34
1925,10,23,2576,-139
1925,10,24,2437,153
1925,10,25,2590,-212
1925,10,26,2378,32
1925,10,27,2410,116
1925,10,28,2526,-173
1925,10,29,2353,-175
1925,10,30,2178,205
1925,10,31,2383,15
1925,11,1,2398,-39
1925,11,2,2359,132
1925,11,3,2491,22
1925,11,4,2513,-101
1925,11,5,2412,25
1925,11,6,2437,51
1925,11,7,2488,77
1925,11,8,2565,-70
1925,11,9,2495,-73
1925,11,10,2422,-5
1925,11,11,2417,57
1925,11,12,2474,254
1925,11,13,2728,-138
1925,11,14,2590,-158
1925,11,15,2432,93
1925,11,16,2525,-369
1925,11,17,2156,94
1925,11,18,2250,205
1925,11,19,2455,3
1925,11,20,2458,4
1925,11,21,2462,10
1925,11,22,2472,101
1925,11,23,2573,-39
1925,11,24,2534,-156
1925,11,25,2378,-18
1925,11,26,2360,125
1925,11,27,2485,-13
1925,11,28,2472,-202
1925,11,29,2270,-3
1925,11,30,2267,129
1925,12,1,2396,88
1925,12,2,2484,133
1925,12,3,2617,119
1925,12,4,2736,-26
1925,12,5,2710,-99
1925,12,6,2611,-124
1925,12,7,2487,-32
1925,12,8,2455,9
1925,12,9,2464,-93
1925,12,10,2371,36
1925,12,11,2407,158
1925,12,12,2565,-113
1925,12,13,2452,-169
1925,12,14,2283,-35
1925,12,15,2248,138
1925,12,16,2386,46
1925,12,17,2432,-34
1925,12,18,2398,-11
1925,12,19,2387,162
1925,12,20,2549,79
1925,12,21,2628,-58
1925,12,22,2570,-130
1925,12,23,2440,-202
1925,12,24,2238,131
1925,12,25,2369,92
1925,12,26,2461,-193
1925,12,27,2268,-12
1925,12,28,2256,98
1925,12,29,2354,-1
1925,12,30,2353,17
1925,12,31,2370,37
1926,1,1,2407,36
1926,1,2,2443,-72
1926,1,3,2371,-23
1926,1,4,2348,105
1926,1,5,2453,61
1926,1,6,2514,-333
1926,1,7,2181,-104
1926,1,8,2077,358
1926,1,9,2435,1
1926,1,10,2436,-41
1926,1,11,2395,70
1926,1,12,2465,-6
1926,1,13,2459,139
1926,1,14,2598,33
1926,1,15,2631,-304
1926,1,16,2327,-42
1926,1,17,2285,169
1926,1,18,2454,113
1926,1,19,2567,-83
1926,1,20,2484,63
1926,1,21,2547,-136
1926,1,22,2411,-350
1926,1,23,2061,-23
1926,1,24,2038,198
1926,1,25,2236,204
1926,1,26,2440,153
1926,1,27,2593,-269
1926,1,28,2324,-450
1926,1,29,1874,193
1926,1,30,2067,405
1926,1,31,2472,414
1926,2,1,2886,-127
1926,2,2,2759,-254
1926,2,3,2505,344
1926,2,4,2849,-184
1926,2,5,2665,-269
1926,2,6,2396,51
1926,2,7,2447,1
1926,2,8,2448,11
1926,2,9,2459,356
1926,2,10,2815,-92
1926,2,11,2723,-194
1926,2,12,2529,-24
1926,2,13,2505,89
1926,2,14,2594,205
1926,2,15,2799,-320
1926,2,16,2479,-214
1926,2,17,2265,115
1926,2,18,2380,204
1926,2,19,2584,-252
1926,2,20,2332,-218
1926,2,21,2114,146
1926,2,22,2260,75
1926,2,23,2335,-26
1926,2,24,2309,99
1926,2,25,2408,75
1926,2,26,2483,-23
1926,2,27,2460,-57
1926,2,28,2403,-19
1926,3,1,2384,140
1926,3,2,2524,-90
1926,3,3,2434,-183
1926,3,4,2251,12
1926,3,5,2263,-62
1926,3,6,2201,144
1926,3,7,2345,115
1926,3,8,2460,-68
1926,3,9,2392,11
1926,3,10,2403,-4
1926,3,11,2399,74
1926,3,12,2473,15
1926,3,13,2488,-51
1926,3,14,2437,-31
1926,3,15,2406,43
1926,3,16,2449,-28
1926,3,17,2421,-115
1926,3,18,2306,1
1926,3,19,2307,104
1926,3,20,2411,-29
1926,3,21,2382,-58
1926,3,22,2324,131
1926,3,23,2455,137
1926,3,24,2592,-64
1926,3,25,2528,-10
1926,3,26,2518,-53
1926,3,27,2465,-199
1926,3,28,2266,-299
1926,3,29,1967,110
1926,3,30,2077,396
1926,3,31,2473,188
1926,4,1,2661,-116
1926,4,2,2545,-17
1926,4,3,2528,-9
1926,4,4,2519,-123
1926,4,5,2396,-21
1926,4,6,2375,-27
1926,4,7,2348,151
1926,4,8,2499,41
1926,4,9,2540,-133
1926,4,10,2407,-33
1926,4,11,2374,-42
1926,4,12,2332,-43
1926,4,13,2289,107
1926,4,14,2396,46
1926,4,15,2442,-65
1926,4,16,2377,59
1926,4,17,2436,-92
1926,4,18,2344,39
1926,4,19,2383,47
1926,4,20,2430,-89
1926,4,21,2341,115
1926,4,22,2456,17
1926,4,23,2473,37
1926,4,24,2510,56
1926,4,25,2566,-137
1926,4,26,2429,-73
1926,4,27,2356,18
1926,4,28,2374,8
1926,4,29,2382,20
1926,4,30,2402,4
1926,5,1,2406,-20
1926,5,2,2386,73
1926,5,3,2459,-16
1926,5,4,2443,-76
1926,5,5,2367,26
1926,5,6,2393,45
1926,5,7,2438,46
1926,5,8,2484,64
1926,5,9,2548,21
1926,5,10,2569,-32
1926,5,11,2537,-38
1926,5,12,2499,10
1926,5,13,2509,13
1926,5,14,2522,-50
1926,5,15,2472,43
1926,5,16,2515,118
1926,5,17,2633,-78
1926,5,18,2555,-31
1926,5,19,2524,-8
1926,5,20,2516,-118
1926,5,21,2398,32
1926,5,22,2430,68
1926,5,23,2498,-55
1926,5,24,2443,-2
1926,5,25,2441,27
1926,5,26,2468,-45
1926,5,27,2423,-83
1926,5,28,2340,-7
1926,5,29,2333,20
1926,5,30,2353,35
1926,5,31,2388,48
1926,6,1,2436,43
1926,6,2,2479,-44
1926,6,3,2435,-76
1926,6,4,2359,27
1926,6,5,2386,100
1926,6,6,2486,48
1926,6,7,2534,-36
1926,6,8,2498,-52
1926,6,9,2446,-6
1926,6,10,2440,11
1926,6,11,2451,18
1926,6,12,2469,46
1926,6,13,2515,20
1926,6,14,2535,106
1926,6,15,2641,-19
1926,6,16,2622,-191
1926,6,17,2431,35
1926,6,18,2466,-9
1926,6,19,2457,-55
1926,6,20,2402,-24
1926,6,21,2378,38
1926,6,22,2416,32
1926,6,23,2448,33
1926,6,24,2481,-16
1926,6,25,2465,-19
1926,6,26,2446,0
1926,6,27,2446,-42
1926,6,28,2404,-2
1926,6,29,2402,57
1926,6,30,2459,-6
1926,7,1,2453,-11
1926,7,2,2442,2
1926,7,3,2444,-11
1926,7,4,2433,-37
1926,7,5,2396,49
1926,7,6,2445,71
1926,7,7,2516,-25
1926,7,8,2491,29
1926,7,9,2520,86
1926,7,10,2606,-13
1926,7,11,2593,-65
1926,7,12,2528,5
1926,7,13,2533,8
1926,7,14,2541,-38
1926,7,15,2503,3
1926,7,16,2506,-60
1926,7,17,2446,-10
1926,7,18,2436,47
1926,7,19,2483,11
1926,7,20,2494,3
1926,7,21,2497,4
1926,7,22,2501,-17
1926,7,23,2484,-19
1926,7,24,2465,-7
1926,7,25,2458,-58
1926,7,26,2400,-13
1926,7,27,2387,37
1926,7,28,2424,3
1926,7,29,2427,65
1926,7,30,2492,18
1926,7,31,2510,-20
1926,8,1,2490,8
1926,8,2,2498,29
1926,8,3,2527,-2
1926,8,4,2525,-1
1926,8,5,2524,5
1926,8,6,2529,33
1926,8,7,2562,-12
1926,8,8,2550,-63
1926,8,9,2487,-7
1926,8,10,2480,-24
1926,8,11,2456,-13
1926,8,12,2443,25
1926,8,13,2468,19
1926,8,14,2487,-5
1926,8,15,2482,13
1926,8,16,2495,41
1926,8,17,2536,14
1926,8,18,2550,-16
1926,8,19,2534,-13
1926,8,20,2521,-51
1926,8,21,2470,-27
1926,8,22,2443,11
1926,8,23,2454,57
1926,8,24,2511,46
1926,8,25,2557,-10
1926,8,26,2547,6
1926,8,27,2553,-11
1926,8,28,2542,-22
1926,8,29,2520,-9
1926,8,30,2511,-57
1926,8,31,2454,-6
1926,9,1,2448,23
1926,9,2,2471,36
1926,9,3,2507,-24
1926,9,4,2483,-22
1926,9,5,2461,46
1926,9,6,2507,-21
1926,9,7,2486,-64
1926,9,8,2422,55
1926,9,9,2477,2
1926,9,10,2479,-48
1926,9,11,2431,12
1926,9,12,2443,23
1926,9,13,2466,-31
1926,9,14,2435,-23
1926,9,15,2412,50
1926,9,16,2462,136
1926,9,17,2598,-25
1926,9,18,2573,-10
1926,9,19,2563,13
1926,9,20,2576,-44
1926,9,21,2532,-33
1926,9,22,2499,-21
1926,9,23,2478,29
1926,9,24,2507,5
1926,9,25,2512,-56
1926,9,26,2456,-1
1926,9,27,2455,10
1926,9,28,2465,-12
1926,9,29,2453,-14
1926,9,30,2439,13
1926,10,1,2452,-43
1926,10,2,2409,6
1926,10,3,2415,93
1926,10,4,2508,-4
1926,10,5,2504,53
1926,10,6,2557,13
1926,10,7,2570,-57
1926,10,8,2513,6
1926,10,9,2519,-8
1926,10,10,2511,-26
1926,10,11,2485,-4
1926,10,12,2481,63
1926,10,13,2544,11
1926,10,14,2555,-38
1926,10,15,2517,-42
1926,10,16,2475,118
1926,10,17,2593,-13
1926,10,18,2580,-75
1926,10,19,2505,60
1926,10,20,2565,55
1926,10,21,2620,-147
1926,10,22,2473,20
1926,10,23,2493,62
1926,10,24,2555,94
1926,10,25,2649,-164
1926,10,26,2485,-41
1926,10,27,2444,74
1926,10,28,2518,-53
1926,10,29,2465,-15
1926,10,30,2450,30
1926,10,31,2480,-3
1926,11,1,2477,57
1926,11,2,2534,46
1926,11,3,2580,-73
1926,11,4,2507,-94
1926,11,5,2413,-16
1926,11,6,2397,53
1926,11,7,2450,-20
1926,11,8,2430,90
1926,11,9,2520,-1
1926,11,10,2519,-285
1926,11,11,2234,-35
1926,11,12,2199,77
1926,11,13,2276,54
1926,11,14,2330,60
1926,11,15,2390,125
1926,11,16,2515,-49
1926,11,17,2466,-40
1926,11,18,2426,155
1926,11,19,2581,-109
1926,11,20,2472,-59
1926,11,21,2413,-16
1926,11,22,2397,-55
1926,11,23,2342,101
1926,11,24,2443,-55
1926,11,25,2388,95
1926,11,26,2483,51
1926,11,27,2534,-181
1926,11,28,2353,43
1926,11,29,2396,10
1926,11,30,2406,115
1926,12,1,2521,29
1926,12,2,2550,-11
1926,12,3,2539,-142
1926,12,4,2397,44
1926,12,5,2441,199
1926,12,6,2640,-265
1926,12,7,2375,-12
1926,12,8,2363,59
1926,12,9,2422,125
1926,12,10,2547,156
1926,12,11,2703,-138
1926,12,12,2565,-105
1926,12,13,2460,71
1926,12,14,2531,-46
1926,12,15,2485,-80
1926,12,16,2405,-133
1926,12,17,2272,-33
1926,12,18,2239,-27
1926,12,19,2212,93
1926,12,20,2305,191
1926,12,21,2496,10
1926,12,22,2506,-49
1926,12,23,2457,-1
1926,12,24,2456,39
1926,12,25,2495,47
1926,12,26,2542,-90
1926,12,27,2452,63
1926,12,28,2515,114
1926,12,29,2629,-177
1926,12,30,2452,6
1926,12,31,2458,147
1927,1,1,2605,-6
1927,1,2,2599,-102
1927,1,3,2497,117
1927,1,4,2614,76
1927,1,5,2690,-227
1927,1,6,2463,-23
1927,1,7,2440,-8
1927,1,8,2432,26
1927,1,9,2458,137
1927,1,10,2595,176
1927,1,11,2771,-292
1927,1,12,2479,-253
1927,1,13,2226,93
1927,1,14,2319,209
1927,1,15,2528,-59
1927,1,16,2469,-203
1927,1,17,2266,52
1927,1,18,2318,62
1927,1,19,2380,-54
1927,1,20,2326,3
1927,1,21,2329,21
1927,1,22,2350,-23
1927,1,23,2327,33
1927,1,24,2360,-71
1927,1,25,2289,-30
1927,1,26,2259,-121
1927,1,27,2138,-7
1927,1,28,2131,189
1927,1,29,2320,119
1927,1,30,2439,-139
1927,1,31,2300,-118
1927,2,1,2182,86
1927,2,2,2268,59
1927,2,3,2327,68
1927,2,4,2395,-42
1927,2,5,2353,133
1927,2,6,2486,33
1927,2,7,2519,-143
1927,2,8,2376,-24
1927,2,9,2352,11
1927,2,10,2363,101
1927,2,11,2464,-59
1927,2,12,2405,-81
1927,2,13,2324,297
1927,2,14,2621,85
1927,2,15,2706,-172
1927,2,16,2534,98
1927,2,17,2632,-19
1927,2,18,2613,17
1927,2,19,2630,424
1927,2,20,3054,-226
1927,2,21,2828,-368
1927,2,22,2460,45
1927,2,23,2505,43
1927,2,24,2548,-7
1927,2,25,2541,182
1927,2,26,2723,-133
1927,2,27,2590,-172
1927,2,28,2418,-27
1927,3,1,2391,56
1927,3,2,2447,241
1927,3,3,2688,-215
1927,3,4,2473,-148
1927,3,5,2325,71
1927,3,6,2396,52
1927,3,7,2448,38
1927,3,8,2486,-189
1927,3,9,2297,-49
1927,3,10,2248,33
1927,3,11,2281,-40
1927,3,12,2241,60
1927,3,13,2301,88
1927,3,14,2389,-41
1927,3,15,2348,-5
1927,3,16,2343,104
1927,3,17,2447,21
1927,3,18,2468,-78
1927,3,19,2390,-7
1927,3,20,2383,121
1927,3,21,2504,98
1927,3,22,2602,-77
1927,3,23,2525,10
1927,3,24,2535,173
1927,3,25,2708,53
1927,3,26,2761,-123
1927,3,27,2638,-123
1927,3,28,2515,-89
1927,3,29,2426,-16
1927,3,30,2410,20
1927,3,31,2430,-45
1927,4,1,2385,77
1927,4,2,2462,71
1927,4,3,2533,-81
1927,4,4,2452,-56
1927,4,5,2396,80
1927,4,6,2476,-42
1927,4,7,2434,-112
1927,4,8,2322,131
1927,4,9,2453,94
1927,4,10,2547,1
1927,4,11,2548,-26
1927,4,12,2522,-50
1927,4,13,2472,-91
1927,4,14,2381,-58
1927,4,15,2323,79
1927,4,16,2402,67
1927,4,17,2469,-90
1927,4,18,2379,-9
1927,4,19,2370,75
1927,4,20,2445,15
1927,4,21,2460,38
1927,4,22,2498,-3
1927,4,23,2495,-90
1927,4,24,2405,-53
1927,4,25,2352,44
1927,4,26,2396,156
1927,4,27,2552,55
1927,4,28,2607,-66
1927,4,29,2541,-30
1927,4,30,2511,-20
1927,5,1,2491,6
1927,5,2,2497,-14
1927,5,3,2483,-1
1927,5,4,2482,16
1927,5,5,2498,-38
1927,5,6,2460,-7
1927,5,7,2453,-31
1927,5,8,2422,7
1927,5,9,2429,78
1927,5,10,2507,31
1927,5,11,2538,30
1927,5,12,2568,-30
1927,5,13,2538,-60
1927,5,14,2478,103
1927,5,15,2581,37
1927,5,16,2618,-42
1927,5,17,2576,-40
1927,5,18,2536,-17
1927,5,19,2519,-43
1927,5,20,2476,-89
1927,5,21,2387,-41
1927,5,22,2346,63
1927,5,23,2409,83
1927,5,24,2492,69
1927,5,25,2561,64
1927,5,26,2625,-22
1927,5,27,2603,-61
1927,5,28,2542,-62
1927,5,29,2480,-8
1927,5,30,2472,70
1927,5,31,2542,39
1927,6,1,2581,-47
1927,6,2,2534,-29
1927,6,3,2505,26
1927,6,4,2531,60
1927,6,5,2591,-112
1927,6,6,2479,-44
1927,6,7,2435,43
1927,6,8,2478,9
1927,6,9,2487,56
1927,6,10,2543,60
1927,6,11,2603,-33
1927,6,12,2570,-43
1927,6,13,2527,-5
1927,6,14,2522,22
1927,6,15,2544,-46
1927,6,16,2498,-49
1927,6,17,2449,-21
